	Transliteration	Normalized
567	Amar-{d}Da-mu-ce3	AmarDaŋu[]PN
568	Amar-{d}Suen	AmarSuʾen[]RN
569	Amar-{d}Suen-ra	AmarSuʾen[]RN
570	An	An[]PN
571	An-ba-sa6-ga-ta	Anbasaga[]PN
572	An-ca-an	Anšan[]PN
573	An-ca-an-na-ke4	Anšana[]PN
574	An-ca-an-na{ki}	Anšana[]SN
575	An-ca-an{ki}	Anšan[]SN
576	An-ca-an{ki}-ke4	Anšan[]SN
577	An-ca-an{ki}-na	Anšanna[]SN
578	An-ca-na{ki}	Anšana[]SN
579	An-ca-na{ki}-ke4	Anšana[]SN
580	An-na	Ana[]PN
581	An-na-bi2-kuc2	Anabikuš[]PN
582	An-na-ce3	Ana[]PN
583	An-na-da	Anada[]PN
584	An-na-hi-li	Anahili[]PN
585	An-na-hi-li-bi	Anahilibi[]PN
586	An-na-hi-li-bi-ta	Anahilibi[]PN
587	An-na-hi-li-mu	Anahiliŋu[]PN
588	An-na-ta	Ana[]PN
589	An-na-tal	Anatal[]PN
590	An-ne2	Ane[]PN
591	An-ne2-a	Aneʾa[]PN
592	An-ne2-ba-ab-du7	Anebabdu[]PN
593	An-ne2-gar-ra	Aneŋara[]PN
594	An-ne2-mu	Aneŋu[]PN
595	An-ne2-zu	Anezu[]PN
596	An-nu-ni-tum	Anunitum[]PN
597	An-nu-ni-tum-ce3	Anunitum[]PN
598	An-ta-lu2	Antalu[]PN
599	An-ti-a	Antiʾa[]PN
600	An-za-gar3	Anzagar[]PN
601	An-za-gar3{ki}	Anzagar[]SN
602	Aq-ba-ia3	Aqbaʾiʾa[]PN
603	Ar-ba-tal	Arbatal[]PN
604	Ar-bi2-gi4	Arbigi[]PN
605	Ar-bi2-tum	Arbitum[]PN
606	Ar-ci-ah	Aršiʾah[]PN
607	Ar-ci-ah-ce3	Aršiʾah[]PN
608	Ar-ci-ih	Arših[]PN
609	Ar-ma-an{ki}	Arman[]SN
610	Ar-pa2-tal	Arpatal[]PN
611	Ar-ri-du-ga	Ariduga[]PN
612	Ar-wa-lu-uk-bi	Arwalukbi[]PN
613	Ar-wa-tum	Arwatum[]PN
614	Ar-wi-lu-ug-bi	Arwilugbi[]PN
615	Ar-wi-lu-ug-ga	Arwiluga[]PN
616	Arad-mu	Aradŋu[]PN
617	Arad2	Arad[]PN
618	Arad2-da	Arada[]PN
619	Arad2-da-ni	Aradani[]PN
620	Arad2-da-ta	Arada[]PN
621	Arad2-dam	Aradam[]PN
622	Arad2-dingir-ra	Aradiŋira[]PN
623	Arad2-gi4-sal4-la{ki}	Aradgisala[]SN
624	Arad2-hu-la	Aradhula[]PN
625	Arad2-hul2-la	Aradhula[]PN
626	Arad2-hul3	Aradhul[]PN
627	Arad2-hul3-la	Aradhula[]PN
628	Arad2-hul3-la-ta	Aradhula[]PN
629	Arad2-ku3-ga-ta	Aradkuga[]PN
630	Arad2-mu	Aradŋu[]PN
631	Arad2-mu-ra	Aradmura[]PN
632	Arad2-mu-ta	Aradŋu[]PN
633	Arad2-sa6-sa6	Aradsagsag[]PN
634	Arad2-sanga--mu-ta	Aradsaŋŋaŋu[]PN
635	Arad2-ta	Arad[]PN
636	Arad2-u3	Aradu[]PN
637	Arad2-{d}Amar-{d}Suen	AradAmarSuʾen[]PN
638	Arad2-{d}Amar-{d}Suen-ta	AradAmarSuʾen[]PN
639	Arad2-{d}Ba-u2	AradBaʾu[]PN
640	Arad2-{d}Nanna	AradNana[]PN
641	Arad2-{d}Nanna-ce3	AradNana[]PN
642	Arad2-{d}Nanna-ta	AradNana[]PN
643	Aratta{ki}	Arata[]SN
644	Asar-lu2-hi	Asarluhi[]PN
645	BAD3-AN{ki}	BAD₃.AN{ki}[]SN
646	BAD3-i3-li2	BAD₃.i₃.li₂[]PN
647	BAD3.AN.KI.ZI{ki}	BAD₃.AN.KI.ZI{ki}[]SN
648	BAD3.AN{ki}	BAD₃.AN{ki}[]SN
649	BAD3.AN{ki}-ce3	BAD₃.AN{ki}[]SN
650	BAD3.AN{ki}-ke4-ne	BAD₃.AN{ki}.ke₄.ne[]SN
651	BAD3.AN{ki}-me	BAD₃.AN{ki}.me[]SN
652	BAD3.AN{ki}-ta	BAD₃.AN{ki}[]SN
653	BAD3{ki}	BAD₃[]SN
654	BAD3{ki}-ce3	BAD₃[]SN
655	BAD3{ki}-ta	BAD₃[]SN
656	BI-gu7-ce3	BI.gu₇[]PN
657	BI-ku-bi	BI.ku.bi[]PN
658	BI-{d}Al-la	BI.{d}Al.la[]PN
659	BI.GIC.MAC-ta	BI.GIŠ.MAŠ[]PN
660	BU-da-a	BU.da.a[]PN
661	BU-ra	BU.ra[]PN
662	Ba	Ba[]PN
663	Ba-DU.DU	Ba.DU.DU[]PN
664	Ba-NI-a	Ba.NI.a[]PN
665	Ba-a-a	Baya[]PN
666	Ba-a-a-ti	Bayati[]PN
667	Ba-a-ba-lum	Babalum[]PN
668	Ba-a-bi2{ki}	Babi[]SN
669	Ba-a-da-a	Badaa[]PN
670	Ba-a-ga	Baga[]PN
671	Ba-a-ga-ta	Baga[]PN
672	Ba-a-la-a	Balaa[]PN
673	Ba-a-mu	Baŋu[]PN
674	Ba-a-na-tum	Banatum[]PN
675	Ba-a-zum	Bazum[]PN
676	Ba-ab-du-ca	Babduša[]PN
677	Ba-ah-zu-zu	Bahzuzu[]PN
678	Ba-ak-NI-NI	Ba.ak.NI.NI[]PN
679	Ba-ak-i3-li2-a	Bakiliʾa[]PN
680	Ba-ak-ti	Bakti[]PN
681	Ba-al-NI	Ba.al.NI[]PN
682	Ba-al-NI-ta	Ba.al.NI[]PN
683	Ba-al-du{ki}	Baldu[]SN
684	Ba-al-li2	Bali[]PN
685	Ba-al-li2-ta	Bali[]PN
686	Ba-an-zi-ge	Banzige[]PN
687	Ba-an-zi-ge-me	Banzigeme[]PN
688	Ba-an-zi-ge-ta	Banzige[]PN
689	Ba-an-zi-zi-ta	Banzizi[]PN
690	Ba-aq-ri	Baqri[]PN
691	Ba-ar-ba-na-zu	Barbanazu[]PN
692	Ba-ba	Baba[]PN
693	Ba-ba-a	Babaa[]PN
694	Ba-ba-a-a	Babaya[]PN
695	Ba-ba-a-ti	Babati[]PN
696	Ba-ba-az{ki}	Babaz[]SN
697	Ba-ba-lum	Babalum[]PN
698	Ba-ba-lum-ta	Babalum[]PN
699	Ba-ba-ti	Babati[]PN
700	Ba-ba-ti-ta	Babati[]PN
701	Ba-ba-tum	Babatum[]PN
702	Ba-ca-an-ti-ba-ad	Bašantibad[]PN
703	Ba-ca-an-ti-ba-at	Bašantibat[]PN
704	Ba-ce-ri-ic-ta	Bašeriš[]PN
705	Ba-cim-e{ki}	Bašime[]SN
706	Ba-cim-e{ki}-ce3	Bašime[]SN
707	Ba-cim-e{ki}-ka-ce3	Bašimeka[]SN
708	Ba-cu-u2	Bašuu[]PN
709	Ba-da-ni	Badani[]PN
710	Ba-da-ti-na	Badatina[]PN
711	Ba-ga-ri2	Bagari[]PN
712	Ba-ga-tum	Bagatum[]PN
713	Ba-ga-tum-ta	Bagatum[]PN
714	Ba-gu-um	Bagum[]PN
715	Ba-ha-ar-ce-en	Baharšen[]PN
716	Ba-hi-zu-zu	Bahizuzu[]PN
717	Ba-hul	Bahul[]PN
718	Ba-ir	Baʾir[]PN
719	Ba-ki-na-na	Bakinana[]PN
720	Ba-ku-i3-li2-a	Bakuʾiliʾa[]PN
721	Ba-la-a	Balaa[]PN
722	Ba-la-i3-li2-a	Balaʾiliʾa[]PN
723	Ba-la-la	Balala[]PN
724	Ba-la-mu	Balaŋu[]PN
725	Ba-la-ti	Balati[]PN
726	Ba-li-ta	Bali[]PN
727	Ba-lu-e{ki}	Baluʾe[]SN
728	Ba-lu-za	Baluza[]PN
729	Ba-lu5-lu5	Balulu[]PN
730	Ba-mu	Baŋu[]PN
731	Ba-mu-ka	Bamuka[]PN
732	Ba-mu-ta	Baŋu[]PN
733	Ba-na-na	Banana[]PN
734	Ba-na-nu-um	Bananum[]PN
735	Ba-ni	Bani[]PN
736	Ba-ni-tum	Banitum[]PN
737	Ba-num2	Banum[]PN
738	Ba-ra-{d}E11-e	BaraEe[]PN
739	Ba-ri-a-cum	Bariʾašum[]PN
740	Ba-sa6	Basag[]PN
741	Ba-sa6-ga	Basaga[]PN
742	Ba-sa6-ga-ce3	Basaga[]PN
743	Ba-sa6-ga-ta	Basaga[]PN
744	Ba-ti	Bati[]PN
745	Ba-tu-ug-ra-ad	Batugrad[]PN
746	Ba-tum	Batum[]PN
747	Ba-ug7	Baʾug[]PN
748	Ba-za	Baza[]PN
749	Ba-za-a	Bazaa[]PN
750	Ba-za-mu	Bazaŋu[]PN
751	Ba-za-ti-a	Bazatiʾa[]PN
752	Ba-za-za	Bazaza[]PN
753	Ba-zi	Bazi[]PN
754	Ba-zi-ge	Bazige[]PN
755	Ba-zi-ge-en6-ta	Bazigen[]PN
756	Ba-zi-ge-na-ta	Bazigena[]PN
757	Ba-zi-ta	Bazi[]PN
758	Babilim-ta	Babilim[]PN
759	Babilim2-ce3	Babilim[]PN
760	Babilim{ki}	Babilim[]SN
761	Babilim{ki}-ce3	Babilim[]SN
762	Babilim{ki}-ka	Babilimka[]SN
763	Babilim{ki}-ma	Babilimma[]SN
764	Babilim{ki}-ma-ta	Babilimma[]SN
765	Babilim{ki}-ta	Babilim[]SN
766	Bala	Bala[]PN
767	Bar-ba-na-zu{ki}	Barbanazu[]SN
768	Bar-bar	Barbar[]PN
769	Bar-bar-NI-a	Bar.bar.NI.a[]PN
770	Bar-bar-NI-a-ta	Bar.bar.NI.a[]PN
771	Bar-bar-i3-a-ta	Barbariʾa[]PN
772	Bar-bar-ri-a	Barbariʾa[]PN
773	Bar-ma-an{ki}	Barman[]SN
774	Bar-ra	Bara[]PN
775	Be-li2	Beli[]PN
776	Be-li2-A.ZU	Be.li₂.A.ZU[]PN
777	Be-li2-A.ZU-ta	Be.li₂.A.ZU[]PN
778	Be-li2-DU10	Be.li₂.DU₁₀[]PN
779	Be-li2-DU10-ta	Be.li₂.DU₁₀[]PN
780	Be-li2-KAL	Be.li₂.KAL[]PN
781	Be-li2-a	Beliʾa[]PN
782	Be-li2-a-ri-ik	Beliʾarik[]PN
783	Be-li2-a-ri-ik-ta	Beliʾarik[]PN
784	Be-li2-a-ri2-ik	Beliʾarik[]PN
785	Be-li2-a-ri2-ik-ce3	Beliʾarik[]PN
786	Be-li2-ba-ni	Belibani[]PN
787	Be-li2-ba-ni-ta	Belibani[]PN
788	Be-li2-car	Belišar[]PN
789	Be-li2-i-car	Belišar[]PN
790	Be-li2-i3-li2	Belili[]PN
791	Be-li2-i3-li2-ta	Belili[]PN
792	Be-li2-ki-in	Belikin[]PN
793	Be-li2-na-bi2-ic-ti	Belinabišti[]PN
794	Be-li2-na-ha-ti	Belinahati[]PN
795	Be-li2-si2-im-ti	Belisimti[]PN
796	Be-li3-li3-ta	Belili[]PN
797	Be2-bu-ru	Beburu[]PN
798	Be2-li2-i3-li2	Belili[]PN
799	Be6-bu-ru	Beburu[]PN
800	Bi-ga-tum	Bigatum[]PN
801	Bi-ir-ha-cum	Birhašum[]PN
802	Bi-ir-hu-um-ce3	Birhum[]PN
803	Bi-ze2-ze2	Bizeze[]PN
804	Bi-ze2-ze2-ta	Bizeze[]PN
805	Bi2-da	Bida[]PN
806	Bi2-da-dun{ki}	Bidadun[]SN
807	Bi2-du11-i3-sa6	Bidugisag[]PN
808	Bi2-i3-bi2-a	Bibiʾa[]PN
809	Bi2-ib-ra	Bibra[]PN
810	Bi2-in-zi	Binzi[]PN
811	Bi2-la-bi	Bilabi[]PN
812	Bi2-la-li2-a-ta	Bilaliʾa[]PN
813	Bi2-li2-ib-ba	Biliba[]PN
814	Bi2-li2-la	Bilila[]PN
815	Bi2-na-tum	Binatum[]PN
816	Bi2-ra-ti	Birati[]PN
817	Bi2-tum-ra-bi2-um	Bitumrabiʾum[]PN
818	Bi2-tum-ra-bi2-um{ki}	Bitumrabiʾum[]SN
819	Bi2-za-nu-um	Bizanum[]PN
820	Bi2-za-tum	Bizatum[]PN
821	Bi2-zu-a	Bizuʾa[]PN
822	Bil-ga	Bilga[]PN
823	Blog	Blog[]PN
824	Bu-bu	Bubu[]PN
825	Bu-ca-am	Bušam[]PN
826	Bu-ca-nu-um	Bušanum[]PN
827	Bu-ca-num2	Bušanum[]PN
828	Bu-du-ur2	Budur[]PN
829	Bu-ga-a	Bugaa[]PN
830	Bu-ga-ti	Bugati[]PN
831	Bu-ku-bi-ir	Bukubir[]PN
832	Bu-ku-cum	Bukušum[]PN
833	Bu-la-li2-ta	Bulali[]PN
834	Bu-la-lum	Bulalum[]PN
835	Bu-la-mu	Bulaŋu[]PN
836	Bu-li{ki}	Buli[]SN
837	Bu-li{ki}-ta	Buli[]SN
838	Bu-lu-lu	Bululu[]PN
839	Bu-nu-ni-lum	Bununilum[]PN
840	Bu-qu-cum	Buqušum[]PN
841	Bu-ra-ac-hi	Burašhi[]PN
842	Bu-ra-am	Buram[]PN
843	Bu-ru-uk	Buruk[]PN
844	Bu-u2-du	Budu[]PN
845	Bu-u2-du-ce3	Budu[]PN
846	Bu-u2-du-ta	Budu[]PN
847	Bu-ud-ra	Budra[]PN
848	Bu-ul-ba-ad	Bulbad[]PN
849	Bu-ul-bu-ul-la	Bulbula[]PN
850	Bu-za-nu-um	Buzanum[]PN
851	Bu-zi	Buzi[]PN
852	Bu-zi-na-at	Buzinat[]PN
853	Bu-zu	Buzu[]PN
854	Bu-zu-a	Buzuʾa[]PN
855	Bu-zu-a-ta	Buzuʾa[]PN
856	Bu-zu-zu	Buzuzu[]PN
857	Bu3-bu3	Bubu[]PN
858	Bu3-ca-am	Bušam[]PN
859	Bu3-ca-num2	Bušanum[]PN
860	Bu3-cu-DINGIR	Bu₃.šu.DINGIR[]PN
861	Bu3-cu-du	Bušudu[]PN
862	Bu3-cu-ud	Bušud[]PN
863	Bu3-du-uk-ce-en	Budukšen[]PN
864	Bu3-du-uk-ce-en6	Budukšen[]PN
865	Bu3-ir{ki}	Buʾir[]SN
866	Bu3-lu5	Bulu[]PN
867	Bu3-lu5-lu5	Bululu[]PN
868	Bu3-lu5-lu5-ta	Bululu[]PN
869	Bu3-u2-a-ta	Buʾa[]PN
870	Bu3-u2-da-a	Budaa[]PN
871	Bu3-u2-da{ki}	Buda[]SN
872	Bu3-u2-du	Budu[]PN
873	Bu3-u2-du-ce3	Budu[]PN
874	Bu3-u2-du-ta	Budu[]PN
875	Bu3-u2-za	Buza[]PN
876	Bu3-uc-ki-in-ce3	Buškin[]PN
877	Bu3-un-du	Bundu[]PN
878	Buchanan:	Bušhanan[]PN
879	Bur-Ma-ma	Bur.Ma.ma[]PN
880	Bur-na-zu	Burnazu[]PN
881	Bur-{d}Cul-gi	BurŠulgi[]PN
882	Bur-{d}ICKUR	Bur.{d}IŠKUR[]PN
883	Bur-{d}MIR	Bur.{d}MIR[]PN
884	CARA2.KAM-a	ŠARA₂.KAM.a[]PN
885	CE.KUR-ra-ce3	ŠE.KUR.ra[]PN
886	CE3-za-a-LUM	ŠE₃.za.a.LUM[]PN
887	CE3.IL-ce3	ŠE₃.IL[]PN
888	CEC.AB{ki}-ma-ke4	ŠEŠ.AB{ki}.ma[]SN
889	CI-te-NI	ŠI.te.NI[]PN
890	CID-gal2	ŠID.gal₂[]PN
891	CUE-la-lum	ŠUE.la.lum[]PN
892	Ca-ab-ca-nu	Šabšanu[]PN
893	Ca-ac-cu2-ru-um{ki}	Šaššurum[]SN
894	Ca-ac-cu2-ru{ki}	Šaššuru[]SN
895	Ca-ac-ru	Šašru[]PN
896	Ca-ac-ru-ki	Šašruki[]PN
897	Ca-ac-ru-um{ki	Šašrum{ki[]PN
898	Ca-ac-ru-um{ki}	Šašrum[]SN
899	Ca-ac-ruki}	Šašruki}[]PN
900	Ca-ac-ru{ki}	Šašru[]SN
901	Ca-ad-ra-ad	Šadrad[]PN
902	Ca-al-mah	Šalmah[]PN
903	Ca-as-ru{ki}	Šasru[]SN
904	Ca-at-E2-a	ŠatEa[]PN
905	Ca-at-bi	Šatbi[]PN
906	Ca-at-da-ti	Šatdati[]PN
907	Ca-at-i3-li2-ta	Šatili[]PN
908	Ca-at-il-ti-in-ce3	Šatiltin[]PN
909	Ca-at-ku-ku-ti	Šatkukuti[]PN
910	Ca-at-ma-mi	Šatmami[]PN
911	Ca-at-{d}Cu-{d}Suen	ŠatŠuSuʾen[]PN
912	Ca-at-{d}Cul-gi	ŠatŠulgi[]PN
913	Ca-at-{d}Ma-mi	ŠatMami[]PN
914	Ca-at-{d}Suen	ŠatSuʾen[]PN
915	Ca-at-{d}Suen-ce3	ŠatSuʾen[]PN
916	Ca-ba-ar-kum	Šabarkum[]PN
917	Ca-ci-ku-na	Šašikuna[]PN
918	Ca-ci-mi	Šašimi[]PN
919	Ca-ci-nu-NI	Ša.ši.nu.NI[]PN
920	Ca-ga-na-kum	Šaganakum[]PN
921	Ca-gu-ul-tum	Šagultum[]PN
922	Ca-hu-a-an{ki}-ce3	Šahuʾan[]SN
923	Ca-la-a	Šalaa[]PN
924	Ca-lim-a-hu-um	Šalimahum[]PN
925	Ca-lim-be-li2	Šalimbeli[]PN
926	Ca-lim-be-li2-ta	Šalimbeli[]PN
927	Ca-lim-me2	Šalime[]PN
928	Ca-lim-ni-ac	Šalimniʾaš[]PN
929	Ca-lu	Šalu[]PN
930	Ca-mi-du-um	Šamidum[]PN
931	Ca-mi{ki}	Šami[]SN
932	Ca-na-ti-in	Šanatin[]PN
933	Ca-ri-it-hu-um{ki}	Šarithum[]SN
934	Ca-ru-mi-um	Šarumiʾum[]PN
935	Ca-ru-um-ba-ni	Šarumbani[]PN
936	Ca-ru-um-mi-um	Šarumiʾum[]PN
937	Ca-zi-bi2{ki}-ka-ce3	Šazibika[]SN
938	Ca-zi-bi{ki}	Šazibi[]SN
939	Ca3	Ša[]PN
940	Ca3-ba-na-sig	Šabanasig[]PN
941	Ca3-bi	Šabi[]PN
942	Ca3-bi-ta	Šabi[]PN
943	Ca3-da-an	Šadan[]PN
944	Ca3-da-nu-car	Šadanušar[]PN
945	Ca3-da-nu-car-me	Šadanušarme[]PN
946	Ca3-da-zi	Šadazi[]PN
947	Ca3-dingir-ra-ka	Šadiŋiraka[]PN
948	Ca3-ga-na	Šagana[]PN
949	Ca3-ga-na-kum	Šaganakum[]PN
950	Ca3-ga-na-tum2	Šaganatum[]PN
951	Ca3-ge	Šage[]PN
952	Ca3-ge-pa3-da	Šagepada[]PN
953	Ca3-gu2-bi	Šagubi[]PN
954	Ca3-hul2-la	Šahula[]PN
955	Ca3-kal-la	Šakala[]PN
956	Ca3-ku3-ge	Šakuge[]PN
957	Ca3-ta-ku3-zu	Šatakugzu[]PN
958	Ca3-ta-sa6-ga	Šatasaga[]PN
959	Ca3-{d}Ba-u2	ŠaBaʾu[]PN
960	Cakan3-ce-er	Šakanšer[]PN
961	Cal-le	Šale[]PN
962	Cal-mah	Šalmah[]PN
963	Cal-mah-mu-ta	Šalmahŋu[]PN
964	Car-na-AN	Šar.na.AN[]PN
965	Car-na-ac	Šarnaš[]PN
966	Car-ra-a	Šaraa[]PN
967	Car-ru-KAL	Šar.ru.KAL[]PN
968	Car-ru-SIPA-i3-li2	Šar.ru.SIPA.i₃.li₂[]PN
969	Car-ru-ba-ni	Šarubani[]PN
970	Car-ru-i3-li2	Šaruʾili[]PN
971	Car-ru-i3-li2-ka	Šaruʾilika[]PN
972	Car-ru-mi-um	Šarumiʾum[]PN
973	Car-ru-um-ba-ni	Šarumbani[]PN
974	Car-ru-um-ba-ni-ce3	Šarumbani[]PN
975	Car-ru-um-dam	Šarumdam[]PN
976	Car-ru-um-i3-li2	Šarumili[]PN
977	Car-ru-um-i3-li2-ta	Šarumili[]PN
978	Car-um-i3-li2	Šarumili[]PN
979	Ce-da-ak-gu2-gu2	Šedakgugu[]PN
980	Ce-da-ku-ku	Šedakuku[]PN
981	Ce-du3	Šedu[]PN
982	Ce-eb-ba	Šeba[]PN
983	Ce-eh-la-am	Šehlam[]PN
984	Ce-el-ha-ha	Šelhaha[]PN
985	Ce-en-nam	Šenam[]PN
986	Ce-er-ha-an	Šerhan[]PN
987	Ce-er-ha-num2	Šerhanum[]PN
988	Ce-et-pa2-tal	Šetpatal[]PN
989	Ce-il-ha	Šeʾilha[]PN
990	Ce-il-ha-ha	Šeʾilhaha[]PN
991	Ce-ku-bu{ki}	Šekubu[]SN
992	Ce-le-bu-tum	Šelebutum[]PN
993	Ce-le-bu-tum-ce3	Šelebutum[]PN
994	Ce-le-bu-tum-ma-ce3	Šelebutuma[]PN
995	Ce-le-bu-um	Šelebum[]PN
996	Ce-le-bu-um-ta	Šelebum[]PN
997	Ce-le-eb	Šeleb[]PN
998	Ce-li-bu-ma	Šelibuma[]PN
999	Ce-ra-zu	Šerazu[]PN
1000	Ce-ti-ir-ca{ki}	Šetirša[]SN
1001	Cec-Da-da	Šeš.Da.da[]PN
1002	Cec-a-ni	Šešani[]PN
1003	Cec-cec	Šeššeš[]PN
1004	Cec-cec-mu	Šeššešŋu[]PN
1005	Cec-cec-ta	Šeššeš[]PN
1006	Cec-da-da	Šešdada[]PN
1007	Cec-gi	Šešgi[]PN
1008	Cec-kal-la	Šeškala[]PN
1009	Cec-kal-la-ke4	Šeškala[]PN
1010	Cec-kal-la-ta	Šeškala[]PN
1011	Cec-ki-lu5-la	Šeškilula[]PN
1012	Cec-mu-ta	Šešŋu[]PN
1013	Cec-sa6-ga	Šešsaga[]PN
1014	Cec-zi-mu	Šešziŋu[]PN
1015	Cec-zi-mu-ta	Šešziŋu[]PN
1016	Ci-ba-at-E2.KUR	Ši.ba.at.E₂.KUR[]PN
1017	Ci-ba-ra-aq	Šibaraq[]PN
1018	Ci-bu-ur2-ti	Šiburti[]PN
1019	Ci-bu-uz-ri	Šibuzri[]PN
1020	Ci-car-ra-at	Šišarat[]PN
1021	Ci-ci-il-la-AB{ki}	Ši.ši.il.la.AB{ki}[]SN
1022	Ci-ci-il{ki}	Šišil[]SN
1023	Ci-dam-qa3-at	Šidamqat[]PN
1024	Ci-du2-ri	Šiduri[]PN
1025	Ci-gi-ri-cum	Šigirišum[]PN
1026	Ci-ig-ca-bi{ki}	Šigšabi[]SN
1027	Ci-ig-ca-bi{ki}-ce3	Šigšabi[]SN
1028	Ci-ik-ri-ci{ki}	Šikriši[]SN
1029	Ci-ik-ri-cum{ki}	Šikrišum[]SN
1030	Ci-ik-ri2-cum{ki}	Šikrišum[]SN
1031	Ci-il-ni-gi	Šilnigi[]PN
1032	Ci-iq-di3-a-ni	Šiqdiʾani[]PN
1033	Ci-la-ma-syi2	Šilamaṣi[]PN
1034	Ci-la-ti-ir	Šilatir[]PN
1035	Ci-ma-ni-um{ki}	Šimaniʾum[]SN
1036	Ci-ma-nu-um	Šimanum[]PN
1037	Ci-ma-nu-um{ki}	Šimanum[]SN
1038	Ci-ma-num2{ki}	Šimanum[]SN
1039	Ci-me-a-ni	Šimeʾani[]PN
1040	Ci-mu-ru-um{ki}	Šimurum[]SN
1041	Ci-ni-ku-tu-ur	Šinikutur[]PN
1042	Ci-ni-na-nu-um	Šininanum[]PN
1043	Ci-nu-nu-tum	Šinunutum[]PN
1044	Ci-pu3-zi-ri2	Šipuziri[]PN
1045	Ci-ri-ci-ir5	Širišir[]PN
1046	Ci-tu-li2	Šituli[]PN
1047	Ci-wi-il-wa-la-ah	Šiwilwalah[]PN
1048	Cim-da-gu-ni	Šimdaguni[]PN
1049	Cim-da-ku-ni	Šimdakuni[]PN
1050	Copy	Šopy[]PN
1051	Cu-AB.BA	Šu.AB.BA[]PN
1052	Cu-AB.BA-ta	Šu.AB.BA[]PN
1053	Cu-AN.BAD	Šu.AN.BAD[]PN
1054	Cu-AN.BAD-ta	Šu.AN.BAD[]PN
1055	Cu-Cu-mu-dar-ce3	Šu.Šu.mu.dar[]PN
1056	Cu-Da-da	Šu.Da.da[]PN
1057	Cu-Da-da-ce3	Šu.Da.da[]PN
1058	Cu-Da-da-ta	Šu.Da.da[]PN
1059	Cu-Du-du	Šu.Du.du[]PN
1060	Cu-E2-a	ŠuEa[]PN
1061	Cu-Ec18-tar2	Šu.Eš₁₈.tar₂[]PN
1062	Cu-Ec18-tar2-ta	Šu.Eš₁₈.tar₂[]PN
1063	Cu-Ec4-tar2	Šu.Eš₄.tar₂[]PN
1064	Cu-Ec4-tar2-ta	Šu.Eš₄.tar₂[]PN
1065	Cu-Er3-ra	ŠuEra[]PN
1066	Cu-Er3-ra-ta	ŠuEra[]PN
1067	Cu-Ga-ga	Šu.Ga.ga[]PN
1068	Cu-Ictar	Šu.Ištar[]PN
1069	Cu-Ir-ha-an	Šu.Ir.ha.an[]PN
1070	Cu-Kab-ta	Šu.Kab[]PN
1071	Cu-Kab-ta2	Šu.Kab.ta₂[]PN
1072	Cu-Kab-ta2-ta	Šu.Kab.ta₂[]PN
1073	Cu-Kab2-ta2	Šu.Kab₂.ta₂[]PN
1074	Cu-Ma-ma	Šu.Ma.ma[]PN
1075	Cu-Ma-ma-ta	Šu.Ma.ma[]PN
1076	Cu-Ma-mi-tum	Šu.Ma.mi.tum[]PN
1077	Cu-Ma-mi-tum-ce3	Šu.Ma.mi.tum[]PN
1078	Cu-a-zi	Šuʾazi[]PN
1079	Cu-ah{ki}	Šuʾah[]SN
1080	Cu-an-na-ta	Šuʾana[]PN
1081	Cu-ba-ba-ti	Šubabati[]PN
1082	Cu-ba-ni	Šubani[]PN
1083	Cu-bi2-ic-hu-ha	Šubišhuha[]PN
1084	Cu-ca-nu-um	Šušanum[]PN
1085	Cu-cu-la	Šušula[]PN
1086	Cu-cu-ug	Šušug[]PN
1087	Cu-da-ba-ni	Šudabani[]PN
1088	Cu-da-e{ki}	Šudaʾe[]SN
1089	Cu-da-e{ki}-ce3	Šudaʾe[]SN
1090	Cu-dam-ki-na	Šudamkina[]PN
1091	Cu-du-du	Šududu[]PN
1092	Cu-dur-ul3	Šudurul[]PN
1093	Cu-ga-kum	Šugakum[]PN
1094	Cu-ga-li-li	Šugalili[]PN
1095	Cu-ga-tum	Šugatum[]PN
1096	Cu-gi-bu-um	Šugibum[]PN
1097	Cu-ha-li-ab	Šuhaliʾab[]PN
1098	Cu-ha-ma-ti	Šuhamati[]PN
1099	Cu-i3-li2	Šuʾili[]PN
1100	Cu-i3-li2-cu	Šuʾilišu[]PN
1101	Cu-i3-li2-cu-ta	Šuʾilišu[]PN
1102	Cu-i3-li2-ta	Šuʾili[]PN
1103	Cu-ir-ha-an	Šuʾirhan[]PN
1104	Cu-ir-hu-um{ki}	Šuʾirhum[]SN
1105	Cu-kal-tum	Šukaltum[]PN
1106	Cu-ku-bu-um	Šukubum[]PN
1107	Cu-ku-bu-um-ta	Šukubum[]PN
1108	Cu-ku-ku	Šukuku[]PN
1109	Cu-ku8-bu-um	Šukubum[]PN
1110	Cu-ku8-bu-um-e	Šukubume[]PN
1111	Cu-ku8-bu-um-ma	Šukubuma[]PN
1112	Cu-ku8-bu-um-ma-ta	Šukubuma[]PN
1113	Cu-ku8-bu-um-ta	Šukubum[]PN
1114	Cu-ku8-ub	Šukub[]PN
1115	Cu-la-nu-um	Šulanum[]PN
1116	Cu-la-num2	Šulanum[]PN
1117	Cu-ma-ma	Šumama[]PN
1118	Cu-ma-ma-ta	Šumama[]PN
1119	Cu-mi-in-ni	Šumini[]PN
1120	Cu-mi-na	Šumina[]PN
1121	Cu-mi-um{ki}	Šumiʾum[]SN
1122	Cu-na	Šuna[]PN
1123	Cu-na-bar	Šunabar[]PN
1124	Cu-na-ku-um	Šunakum[]PN
