	Transliteration	Normalized
11242	I7-sal4{ki}-ke4	Isal[]SN
11243	I7-sal4{ki}-še3	Isal[]SN
11244	I7-za-a	Izaa[]PN
11245	IB-gar	IB.ŋar[]PN
11246	IB-sam2	IB.sam₂[]PN
11247	IB-še3	IB[]PN
11248	IDINGIRl3-su-ra-bi	IDINGIRl₃.su.ra.bi[]PN
11249	IG-da	IG.da[]PN
11250	IG-da-u3	IG.da.u₃[]PN
11251	IG-še3	IG[]PN
11252	IG.KU-du10-ga	IG.KU.dug₃.ga[]PN
11253	IG.KU-du10-ga-ta	IG.KU.dug₃.ga[]PN
11254	IG.UR4-a	IG.UR₄.a[]PN
11255	IGI+KAR2-ga	IGI+KAR₂.ga[]PN
11256	IGI+LU-ma-ni-še3	IGI+LU.ma.ni[]PN
11257	IGI+x	IGI+x[]PN
11258	IGI-NI-da-a	IGI.NI.da.a[]PN
11259	IGI-a-ad	IGI.a.ad[]PN
11260	IGI-a-da-bad3-da	IGI.a.da.bad₃.da[]PN
11261	IGI-a-me	IGI.a.me[]PN
11262	IGI-ga-tu-ri2	IGI.ga.tu.ri₂[]PN
11263	IGI-ha-lum	IGI.ha.lum[]PN
11264	IGI-in-gi4	IGI.in.gi₄[]PN
11265	IGI-na-sa6-NI	IGI.na.sag₉.NI[]PN
11266	IGI-ra-ah-ši{ki}	IGI.ra.ah.ši{ki}[]SN
11267	IGI-ra-ah:ši{ki}	IGI.ra.ah:ši{ki}[]SN
11268	IGI-ša-mi	IGI.ša.mi[]PN
11269	IGI-šu-mu	IGI.šu.ŋu₁₀[]PN
11270	IGI.A-a	IGI.Aya[]PN
11271	IGI.A-a-me	IGI.Aya.me[]PN
11272	IGI.A-a-na-še3	IGI.Aya.na[]PN
11273	IGI.A-a-na-še3-ke4	IGI.Aya.na.še₃[]PN
11274	IGI.A-a-na-še3-ra	IGI.Aya.na.še₃.ra[]PN
11275	IGI.A-a-ta	IGI.Aya[]PN
11276	IGI.A-da-TAG-še3	IGI.A.da.TAG[]PN
11277	IGI.A-ni	IGI.A.ni[]PN
11278	IGI.A-za	IGI.A.za[]PN
11279	IGI.DIM-keš2	IGI.DIM.keš₂[]PN
11280	IGI.DIM-mu	IGI.DIM.ŋu₁₀[]PN
11281	IGI.DIM-zum	IGI.DIM.zum[]PN
11282	IGI.DU-me	IGI.DU.me[]PN
11283	IGI.DU-ne	IGI.DU.ne[]PN
11284	IGI.DU-si-da-num2	IGI.DU.si.da.num₂[]PN
11285	IGI.GAR-hu-ul	IGI.GAR.hu.ul[]PN
11286	IGI.GAR-kal	IGI.GAR.kal[]PN
11287	IGI.IGI-de3	IGI.IGI.de₃[]PN
11288	IGI.KA-ta	IGI.KA[]PN
11289	IGI.KA.šE3	IGI.KA.šE₃[]PN
11290	IGI.NE.NI-ri2-tum	IGI.NE.NI.ri₂.tum[]PN
11291	IGI.RA.šE3	IGI.RA.šE₃[]PN
11292	IGI.ŠE3-a-bi	IGI.ŠE₃.a.bi[]PN
11293	IGI.šE3	IGI.šE₃[]PN
11294	IGI.šE3.LAL	IGI.šE₃.LAL[]PN
11295	IL-la	IL.la[]PN
11296	IL2-IL2-de3	IL₂.IL₂.de₃[]PN
11297	IL2-a	IL₂.a[]PN
11298	IL2-am3	IL₂.am₃[]PN
11299	IL2-da	IL₂.da[]PN
11300	IL2-dam	IL₂.dam[]PN
11301	IL2-de3	IL₂.de₃[]PN
11302	IL2-sahar	IL₂.sahar[]PN
11303	IL2-še3	IL₂[]PN
11304	IL2.GA-de3	IL₂.GA.de₃[]PN
11305	IL2.IL2-da	IL₂.IL₂.da[]PN
11306	IL2.IL2-de3	IL₂.IL₂.de₃[]PN
11307	IM-IL2-še3	IM.IL₂[]PN
11308	IM-a-ni	IM.a.ni[]PN
11309	IM-ba-ad	IM.ba.ad[]PN
11310	IM-da-ID-ke4	IM.da.ID[]PN
11311	IM-e2-kišib-ba-ka-da	IM.e₂.kišib.ba.ka.da[]PN
11312	IM-e3	IM.e₃[]PN
11313	IM-gal	IM.gal[]PN
11314	IM-sagₓ-ka	IM.sagₓ.ka[]PN
11315	IM-sar	IM.sar[]PN
11316	IM-ta	IM[]PN
11317	IM.A--ni	IM.A..ni[]PN
11318	IM×KAR2-a	IM×KAR₂.a[]PN
11319	IN-a	IN.a[]PN
11320	IN.BI.A.BA-ta	IN.BI.A.BA[]PN
11321	INANNA.UNUG-gal	INANNA.UNUG.gal[]PN
11322	INIM-an-nu-ni-tum-še3	INIM.an.nu.ni.tum[]PN
11323	IR3-ba-i3-li2	IR₃.ba.i₃.li₂[]PN
11324	IR3-ni-a	IR₃.ni.a[]PN
11325	Ia3-a-ab-ra-at	Iaabrat[]PN
11326	Ia3-a-ba-ra-at	Iabarat[]PN
11327	Ia3-a-ba-ra-at-ta2	Iabarata[]PN
11328	Ia3-a-da-az	Iadaz[]PN
11329	Ia3-a-ma-du2	Iamadu[]PN
11330	Ia3-a-mu	Iaŋu[]PN
11331	Ia3-ab-ra	Iabra[]PN
11332	Ia3-ab-ra-at	Iabrat[]PN
11333	Ia3-ab-ra-at-me-eš2	Iabratmeš[]PN
11334	Ia3-ab-ra-at{ki}	Iabrat[]SN
11335	Ia3-ab-ra-at{ki}-me	Iabratme[]SN
11336	Ia3-ab-ra-tum	Iabratum[]PN
11337	Ia3-ab-ra{ki}	Iabra[]SN
11338	Ia3-ab-ru	Iabru[]PN
11339	Ia3-ab-ru{ki}	Iabru[]SN
11340	Ia3-ab-ti	Iabti[]PN
11341	Ia3-ab-ti-um	Iabtiʾum[]PN
11342	Ia3-ba-ra-at	Iabarat[]PN
11343	Ia3-bi-bu-um{ki}	Iabibum[]SN
11344	Ia3-bi2-LU{ki}	Ia₃.bi₂.LU{ki}[]SN
11345	Ia3-da-u3{ki}	Iadaʾu[]SN
11346	Ia3-mu-ta2	Iamuta[]PN
11347	Ia3-ši-i3-lum	Iašilum[]PN
11348	Ia3-ši-li-im	Iašilim[]PN
11349	Ib-TUM-i3-li2	Ib.TUM.i₃.li₂[]PN
11350	Ib-ba-za-ar	Ibazar[]PN
11351	Ib-ba-ša	Ibaša[]PN
11352	Ib-bi-a	Ibiʾa[]PN
11353	Ib-bu-bu	Ibubu[]PN
11354	Ib-bu-tum	Ibutum[]PN
11355	Ib-da	Ibda[]PN
11356	Ib-da-at	Ibdat[]PN
11357	Ib-da-ti	Ibdati[]PN
11358	Ib-gal	Ibgal[]PN
11359	Ib-gal-KA×EŠ.DU	Ib.gal.KA×EŠ.DU[]PN
11360	Ib-gal-me	Ibgalme[]PN
11361	Ib-gal-ta	Ibgal[]PN
11362	Ib-gal-še3	Ibgal[]PN
11363	Ib-gi-a	Ibgiʾa[]PN
11364	Ib-giš-ša	Ibŋešša[]PN
11365	Ib-la-a	Iblaa[]PN
11366	Ib-la-am	Iblam[]PN
11367	Ib-mi-ni-il3	Ibminil[]PN
11368	Ib-ni-AN	Ib.ni.AN[]PN
11369	Ib-ni-DINGIR	Ib.ni.DINGIR[]PN
11370	Ib-ni-DINGIR-ta	Ib.ni.DINGIR[]PN
11371	Ib-ni-Da-da	Ib.ni.Da.da[]PN
11372	Ib-ni-E2-a	IbniEa[]PN
11373	Ib-ni-IB	Ib.ni.IB[]PN
11374	Ib-ni-MU-AN	Ib.ni.MU.AN[]PN
11375	Ib-ni-a	Ibniʾa[]PN
11376	Ib-ni-e-bi-ih-ta	Ibniʾebih[]PN
11377	Ib-ni-i3-li2	Ibnili[]PN
11378	Ib-ni-i3-li2-ta	Ibnili[]PN
11379	Ib-ni-ku-bu-um	Ibnikubum[]PN
11380	Ib-ni-um	Ibniʾum[]PN
11381	Ib-ni-um-DINGIR	Ib.ni.um.DINGIR[]PN
11382	Ib-ni-zu	Ibnizu[]PN
11383	Ib-ni-{d}INANNA	Ib.ni.{d}INANNA[]PN
11384	Ib-ni-{d}IŠKUR	Ib.ni.{d}IŠKUR[]PN
11385	Ib-ni-{d}IŠKUR-še3	Ib.ni.{d}IŠKUR[]PN
11386	Ib-ni-{d}Mar-tu	IbniMartu[]PN
11387	Ib-ni-{d}Suen	IbniSuʾen[]PN
11388	Ib-ni-{d}Suen-ta	IbniSuʾen[]PN
11389	Ib-ni-{d}UTU{ši}	Ib.ni.{d}UTU{ši}[]PN
11390	Ib-ni-{d}Šul-gi	IbniŠulgi[]PN
11391	Ib-ni-Šu-{d}Suen	Ib.ni.Šu.{d}Suʾen[]PN
11392	Ib-ri-a	Ibriʾa[]PN
11393	Ib-ri2-pa2-tal	Ibripatal[]PN
11394	Ib-si-kal-la-ni	Ibsikalani[]PN
11395	Ib-u2-lum	Ibulum[]PN
11396	Ib-še-ka-ta	Ibšeka[]PN
11397	Ib-ši-DU10	Ib.ši.DU₁₀[]PN
11398	Ib-ši-KA	Ib.ši.KA[]PN
11399	Ib-ši-in	Ibšin[]PN
11400	Ib-šu-bi	Ibšubi[]PN
11401	Ib2-ba-al{ki}	Ibal[]SN
11402	Ib2-bi2-nu-uš	Ibinuš[]PN
11403	Ib2-bu-bu	Ibubu[]PN
11404	Ib2-pa3-da-ra	Ibpadara[]PN
11405	Ib2-ta-ab-e3	Ibtabe[]PN
11406	Ib2-ta-ab-pa-e3	Ibtabpaʾe[]PN
11407	Ib2-ta-e3	Ibtaʾe[]PN
11408	Ib2-ši-in	Ibšin[]PN
11409	Ib2-ši-in-du	Ibšindu[]PN
11410	Ib2-šu4-ab-ra-at	Ibšuʾabrat[]PN
11411	Ic	Iš[]PN
11412	Id-da-a	Idaa[]PN
11413	Id-da-a-ka	Idaka[]PN
11414	Id-da-a-ta	Idaa[]PN
11415	Id-da-a-še3	Idaa[]PN
11416	Id-da-da	Idada[]PN
11417	Id-da-šum	Idašum[]PN
11418	Id-di3-LUM	Id.di₃.LUM[]PN
11419	Id-din-Eš4-tar2	Id.din.Eš₄.tar₂[]PN
11420	Id-ha-pa2-tal	Idhapatal[]PN
11421	Id-mi-{d}En-lil2	IdmiEnlil[]PN
11422	Id-ni-in-{d}Suen	IdninSuʾen[]PN
11423	Id-ni-in-{d}Suen-e	IdninSuʾene[]PN
11424	Id-ni-li2	Idnili[]PN
11425	Id-nu-id	Idnuʾid[]PN
11426	Id-num2	Idnum[]PN
11427	Idigna	Idigna[]PN
11428	Idigna-a	Idignaa[]PN
11429	Idigna-a-še3	Idignaa[]PN
11430	Idigna-bi	Idignabi[]PN
11431	Idigna-da	Idignada[]PN
11432	Idigna-gu-la	Idignagula[]PN
11433	Idigna-ka	Idignaka[]PN
11434	Idigna-ka-da	Idignakada[]PN
11435	Idigna-ta	Idigna[]PN
11436	Idigna-še3	Idigna[]PN
11437	Idigna{i7-de3-na}	Idigna[]PN
11438	Ig-bi-AN	Ig.bi.AN[]PN
11439	Ig-ga-ni	Igani[]PN
11440	Ig-ku-du10-ga	Igkuduga[]PN
11441	Ig-mu-lum	Igmulum[]PN
11442	Ig-mu-lum-ta	Igmulum[]PN
11443	Ig-mul-{d}Er3-ra	IgmulEra[]PN
11444	Igi	Igi[]PN
11445	Igi-AN	Igi.AN[]PN
11446	Igi-AN-ki	Igi.AN.ki[]PN
11447	Igi-AN-ta	Igi.AN[]PN
11448	Igi-AN-še3	Igi.AN[]PN
11449	Igi-Ba-gara2-še3	Igi.Ba.gara₂[]PN
11450	Igi-an-na	Igiʾanak[]PN
11451	Igi-an-na-ke4	Igiʾanak[]PN
11452	Igi-an-na-ke4-zu	Igiʾanakezuk[]PN
11453	Igi-an-na-ke4-zu-ke4	Igiʾanakezuk[]PN
11454	Igi-an-na-ke4-zu-me	Igiʾanakezume[]PN
11455	Igi-an-na-ke4-zu-ra	Igiʾanakezura[]PN
11456	Igi-an-na-ke4-zu-ta	Igiʾanakezuk[]PN
11457	Igi-an-na-ke4-zu-še3	Igiʾanakezuk[]PN
11458	Igi-an-na-ke4-še3	Igiʾanak[]PN
11459	Igi-an-ne-ke4-zu	Igiʾanekezu[]PN
11460	Igi-ba-si4-si4	Igibasisi[]PN
11461	Igi-ba-še3-su4	Igibašesu[]PN
11462	Igi-ba-šu-šu	Igibašušu[]PN
11463	Igi-bar-lu2-ti	Igibarluti[]PN
11464	Igi-bar-ra	Igibara[]PN
11465	Igi-da	Igida[]PN
11466	Igi-da-la2-ni	Igidalani[]PN
11467	Igi-dar	Igidar[]PN
11468	Igi-dar-ta	Igidar[]PN
11469	Igi-dingir-še3	Igidiŋir[]PN
11470	Igi-du8	Igidu[]PN
11471	Igi-du8-du8	Igidudu[]PN
11472	Igi-e2-LAGAR	Igi.e₂.LAGAR[]PN
11473	Igi-e2-a-ta	Igiʾeʾa[]PN
11474	Igi-e2-a-še3	Igiʾeʾa[]PN
11475	Igi-e2-an-na-še3	Igiʾeʾana[]PN
11476	Igi-e2-ba	Igiʾeba[]PN
11477	Igi-e2-mah	Igiʾemah[]PN
11478	Igi-e2-mah-e	Igiʾemahe[]PN
11479	Igi-e2-mah-e-še3	Igiʾemahe[]PN
11480	Igi-e2-mah-ta	Igiʾemah[]PN
11481	Igi-e2-mah-{še}še3	Igiʾemahše[]PN
11482	Igi-e2-mah-še3	Igiʾemah[]PN
11483	Igi-e2-mah-še3-ka	Igiʾemahšeka[]PN
11484	Igi-e2-mah-še3-ta	Igiʾemah[]PN
11485	Igi-eš3-še3	Igiʾeš[]PN
11486	Igi-gun3	Igigun[]PN
11487	Igi-gun3-ta	Igigun[]PN
11488	Igi-gur-sag-gal2	Igigursaŋgal[]PN
11489	Igi-huš	Igihuš[]PN
11490	Igi-im-balag	Igimbalaŋ[]PN
11491	Igi-in-DU	Igi.in.DU[]PN
11492	Igi-in-sa6	Iginsag[]PN
11493	Igi-in-sa6-sa6	Iginsagsag[]PN
11494	Igi-la-ni-gi4	Igilanigi[]PN
11495	Igi-la-ni2-gi4	Igilanigi[]PN
11496	Igi-la2-i3-gi4	Igilaʾigi[]PN
11497	Igi-la2-ni-gi4	Igilanigi[]PN
11498	Igi-lam-lam	Igilamlam[]PN
11499	Igi-lam-lam-e	Igilamlame[]PN
11500	Igi-lu5	Igilu[]PN
11501	Igi-lu5-lu5	Igilulu[]PN
11502	Igi-lu5-lu5-ta	Igilulu[]PN
11503	Igi-lugal-zu	Igilugalzu[]PN
11504	Igi-lugal-še3	Igilugal[]PN
11505	Igi-me-ni	Igimeni[]PN
11506	Igi-mu	Igiŋu[]PN
11507	Igi-mu-i3-ši-gal2	Igimuʾišigal[]PN
11508	Igi-mu-in-ši-gal2	Igimuʾinšigal[]PN
11509	Igi-mu-ni-ši-gal2	Igimunišigal[]PN
11510	Igi-mu-ni-ši-gal2-kam	Igimunišigalkam[]PN
11511	Igi-ni	Igini[]PN
11512	Igi-ni-da	Iginida[]PN
11513	Igi-ni-da-a	Iginidaa[]PN
11514	Igi-ni-da-a-me	Iginidame[]PN
11515	Igi-ni-da-a-ta	Iginidaa[]PN
11516	Igi-ni-da-me-a	Iginidameʾa[]PN
11517	Igi-ni-da-ni	Iginidani[]PN
11518	Igi-ni-ti	Iginiti[]PN
11519	Igi-ni-tuku	Iginituku[]PN
11520	Igi-nin-še3	Iginin[]PN
11521	Igi-peš2	Igipeš[]PN
11522	Igi-peš2-da	Igipešda[]PN
11523	Igi-peš2-lul	Igipešlul[]PN
11524	Igi-peš2-ta	Igipeš[]PN
11525	Igi-sa6-ga	Igisaga[]PN
11526	Igi-sa6-ga-ta	Igisaga[]PN
11527	Igi-sa6-mu	Igisagŋu[]PN
11528	Igi-sa6-sa6	Igisagsag[]PN
11529	Igi-sa6-sa6-da	Igisagsagda[]PN
11530	Igi-sa6-sa6-e	Igisagsage[]PN
11531	Igi-sa6-sa6-ga	Igisagsaga[]PN
11532	Igi-sa6-sa6-ga-me	Igisagsagame[]PN
11533	Igi-sa6-sa6-ge	Igisagsage[]PN
11534	Igi-sa6-sa6-mu	Igisagsagŋu[]PN
11535	Igi-sa6-sa6-ta	Igisagsag[]PN
11536	Igi-sa6-sa6-še3	Igisagsag[]PN
11537	Igi-si4-si4	Igisisi[]PN
11538	Igi-si4-si4-me	Igisisime[]PN
11539	Igi-sig5	Igisig[]PN
11540	Igi-su-bar-ra	Igisubara[]PN
11541	Igi-su4	Igisu[]PN
11542	Igi-tug2-šu	Igitugšu[]PN
11543	Igi-tur-tur	Igiturtur[]PN
11544	Igi-tur-tur-e	Igiturture[]PN
11545	Igi-tur-tur-me	Igiturturme[]PN
11546	Igi-tur-tur-ta	Igiturtur[]PN
11547	Igi-uru-še3	Igiri[]PN
11548	Igi-zi	Igizi[]PN
11549	Igi-zi-bar-ra	Igizibara[]PN
11550	Igi-zi-gi6-na	Igizigina[]PN
11551	Igi-zi-mu-pa3	Igizimupa[]PN
11552	Igi-zi-ta	Igizi[]PN
11553	Igi-zu-TUM	Igi.zu.TUM[]PN
11554	Igi-zu-bar-ra	Igizubara[]PN
11555	Igi-zu-bar-ra-a	Igizubaraa[]PN
11556	Igi-zu-bar-ra-ka	Igizubaraka[]PN
11557	Igi-zu-bar-ra-ta	Igizubara[]PN
11558	Igi-zu-bar-ra-še3	Igizubara[]PN
11559	Igi-zu-ta	Igizu[]PN
11560	Igi-{d}Ba-u2-še3	IgiBaʾu[]PN
11561	Igi-{d}En-lil2	IgiEnlil[]PN
11562	Igi-{d}En-lil2-la2-ta	IgiEnlila[]PN
11563	Igi-{d}En-lil2-la2-še3	IgiEnlila[]PN
11564	Igi-{d}En-lil2-še3	IgiEnlil[]PN
11565	Igi-{d}En-lil2-še3-ta	IgiEnlil[]PN
11566	Igi-{d}Igi-bar-še3	IgiIgibar[]PN
11567	Igi-{d}Inanna-še3	IgiInana[]PN
11568	Igi-{d}Na-na	IgiNana[]PN
11569	Igi-{d}Nanna-še3	IgiNana[]PN
11570	Igi-{d}Utu	IgiUtu[]PN
11571	Igi-{d}{d}Šara2-še3	Igi.{d}{d}Šara₂[]PN
11572	Igi-{d}Šara2	IgiŠara[]PN
11573	Igi-{d}Šara2-kam	IgiŠarakam[]PN
11574	Igi-{d}Šara2-še3	IgiŠara[]PN
11575	Igi-{d}Šara2-še3-sahar-ta	IgiŠarašesahar[]PN
11576	Igi-šar-ra-at	Igišarat[]PN
11577	Igigi-{d}Šara2-še3	IgigiŠara[]PN
11578	Igi{gi4}-ha-lum	Igihalum[]PN
11579	Igi{gi4}-ru-mah	Igirumah[]PN
11580	Ih-ta2-na-sasa3-su2-nu-ut	Ihtanasasasunut[]PN
11581	Iinim-{d}Inanna	IinimInana[]PN
11582	Iinim-{d}Šara2	IinimŠara[]PN
11583	Ik-bu-sum2	Ikbusum[]PN
11584	Ik-mu-ul-Er3-ra	IkmulEra[]PN
11585	Ik-mu-ul-LAGAB	Ik.mu.ul.LAGAB[]PN
11586	Ik-ru-ub-E2-a	IkrubEa[]PN
11587	Ik-ru-ub-e2-a	Ikrubeʾa[]PN
11588	Ik-šu-dum	Ikšudum[]PN
11589	Ik-šu-dum-e	Ikšudume[]PN
11590	Ik-ṣur-še3	Ikṣur[]PN
11591	Il-ki-bi2-ri2	Ilkibiri[]PN
11592	Il-ki-ib-ri	Ilkibri[]PN
11593	Il-ki-ni	Ilkini[]PN
11594	Il-ku3	Ilkug[]PN
11595	Il-la-la	Ilala[]PN
11596	Il-la-lum	Ilalum[]PN
11597	Il-la-su2	Ilasu[]PN
11598	Il-la-ti-a-ta	Ilatiʾa[]PN
11599	Il-ma-su	Ilmasu[]PN
11600	Il-ma-su-e2-a	Ilmasuʾeʾa[]PN
11601	Il-ma-su2	Ilmasu[]PN
11602	Il-mi-ti	Ilmiti[]PN
11603	Il-su-Er3-ra-da	IlsuErada[]PN
11604	Il-su-pa-da	Ilsupada[]PN
11605	Il-zi-ni	Ilzini[]PN
11606	Il-{d}Suen	IlSuʾen[]PN
11607	Il-šu-IGI.DU	Il.šu.IGI.DU[]PN
11608	Il-šu-ba-ni	Ilšubani[]PN
11609	Il-šu-gur8-ad	Ilšugurad[]PN
11610	Il-šu-ma-at	Ilšumat[]PN
11611	Il-šu-mu-da-ri-šu	Ilšumudarišu[]PN
11612	Il-šu-qu2-ra-ad	Ilšuqurad[]PN
11613	Il-šu-qu2-ra-ad-še3	Ilšuqurad[]PN
11614	Il-šu-qur-ad	Ilšuqurad[]PN
11615	Il-šu-qur-ra-ad	Ilšuqurad[]PN
11616	Il-šu-ra-bi2	Ilšurabi[]PN
11617	Il-šu4-ba-ni	Ilšubani[]PN
11618	Il-šu4-gu2-gal	Ilšugugal[]PN
11619	Il2	Il[]PN
11620	Il2-la-mu-zu	Ilamuzu[]PN
11621	Il2-ma-su	Ilmasu[]PN
11622	Il2-ma-zu	Ilmazu[]PN
11623	Il3-a-ba4-AN.DUL3	Il₃.a.ba₄.AN.DUL₃[]PN
11624	Il3-la-a	Ilaa[]PN
11625	Il3-la-bi	Ilabi[]PN
11626	Il3-lu2-da-an	Iludan[]PN
11627	Il3-ma-su2	Ilmasu[]PN
11628	Il3-mi-di3	Ilmidi[]PN
11629	Il3-šu-ra-bi2	Ilšurabi[]PN
11630	Il8-la-su2	Ilasu[]PN
11631	Il8-qi2-ša	Ilqiša[]PN
11632	Il8-ši-la-at	Ilšilat[]PN
11633	Ildum3-NI-šu	Ildum₃.NI.šu[]PN
11634	Ilu-qar	Iluqar[]PN
11635	Ilₓ-zi-ma	Ilₓzima[]PN
11636	Im-a-NI	Im.a.NI[]PN
11637	Im-a-ni	Imani[]PN
11638	Im-a-ni-ta	Imani[]PN
11639	Im-ba-NE	Im.ba.NE[]PN
11640	Im-da-HI	Im.da.HI[]PN
11641	Im-da-da	Imdada[]PN
11642	Im-da-si	Imdasi[]PN
11643	Im-gu-la	Imgula[]PN
11644	Im-gur-E2-a	ImgurEa[]PN
11645	Im-gur-{d}UTU	Im.gur.{d}UTU[]PN
11646	Im-gur-ši-ak	Imguršiʾak[]PN
11647	Im-iti-da	Imitida[]PN
11648	Im-li-ik-{d}Šu-Suen	Im.li.ik.{d}Šu.Suʾen[]PN
11649	Im-li-ik-{d}Šu-{d}Suen	ImlikŠuSuʾen[]PN
11650	Im-lik-E2-a	ImlikEa[]PN
11651	Im-lik-{d}Šu-{d}Suen{ki}	ImlikŠuSuʾen[]SN
11652	Im-lu5-ni	Imluni[]PN
11653	Im-ma	Ima[]PN
11654	Im-ma-MU	Im.ma.MU[]PN
11655	Im-ma-an-ni-ki	Imaniki[]PN
11656	Im-ma-sa6	Imasag[]PN
11657	Im-ma-si	Imasi[]PN
11658	Im-ma-ti	Imati[]PN
11659	Im-ma-zu	Imazu[]PN
11660	Im-ma-ši-a	Imašiʾa[]PN
11661	Im-ma-ši-ak	Imašiʾak[]PN
11662	Im-me-er	Imer[]PN
11663	Im-me-er-ta	Imer[]PN
11664	Im-me-re2	Imere[]PN
11665	Im-mi-du11-ga	Imiduga[]PN
11666	Im-mi-ti	Imiti[]PN
11667	Im-ni-{d}Iškur	ImniIškur[]PN
11668	Im-nu-me-te-ti	Imnumeteti[]PN
11669	Im-nun-ne2	Imnune[]PN
11670	Im-pa3-mas-su	Impamasu[]PN
11671	Im-ta	Im[]PN
11672	Im-ta-AN	Im.ta.AN[]PN
11673	Im-ta-al-ku	Imtalku[]PN
11674	Im-ta-e3-a	Imtaʾeʾa[]PN
11675	Im-ta-ta	Imta[]PN
11676	Im-ta2-lik	Imtalik[]PN
11677	Im-ti	Imti[]PN
11678	Im-ti-DINGIR{ki}-še3	Im.ti.DINGIR{ki}[]SN
11679	Im-ti-da	Imtida[]PN
11680	Im-ti-da-me	Imtidame[]PN
11681	Im-ti-dam	Imtidam[]PN
11682	Im-ti-dam-e	Imtidame[]PN
11683	Im-ti-dam-ra	Imtidamra[]PN
11684	Im-ti-dam-ta	Imtidam[]PN
11685	Im-ti-dam-še3	Imtidam[]PN
11686	Im-ti-i3-li2	Imtili[]PN
11687	Im-ti-lum	Imtilum[]PN
11688	Im-ti-mu	Imtiŋu[]PN
11689	Im-ti-ta	Imti[]PN
11690	Im-ze2-e2-a	Imzeʾa[]PN
11691	In-BAD3-BAD3	In.BAD₃.BAD₃[]PN
11692	In-BU{ki}	In.BU{ki}[]SN
11693	In-KA	In.KA[]PN
11694	In-KA.KA	In.KA.KA[]PN
11695	In-NE	In.NE[]PN
11696	In-RI	In.RI[]PN
11697	In-ba	Inba[]PN
11698	In-bad3	Inbad[]PN
11699	In-bad3-bad3	Inbadbad[]PN
11700	In-bu-um	Inbum[]PN
11701	In-da-a	Indaa[]PN
11702	In-da-a-ta	Indaa[]PN
11703	In-da-ak-ša-an	Indakšan[]PN
11704	In-da-da	Indada[]PN
11705	In-da-da-pi	Indadapi[]PN
11706	In-da-da-pi2	Indadapi[]PN
11707	In-da-ga	Indaga[]PN
11708	In-da-gur-da	Indagurdak[]PN
11709	In-da-gur-da-ke4	Indagurdak[]PN
11710	In-da-ši-ir11	Indašir[]PN
11711	In-da-ši-ru	Indaširu[]PN
11712	In-dah	Indah[]PN
11713	In-dah-še-ri	Indahšeri[]PN
11714	In-dah-ši	Indahši[]PN
11715	In-dah-šu-um	Indahšum[]PN
11716	In-ga-la	Ingala[]PN
11717	In-gi-mu-um	Ingimum[]PN
11718	In-gu-du	Ingudu[]PN
11719	In-in	Inin[]PN
11720	In-mu-na-si	Inmunasi[]PN
11721	In-na-a	Inaa[]PN
11722	In-na-e3	Inaʾe[]PN
11723	In-na-mu	Inaŋu[]PN
11724	In-na-na	Inana[]PN
11725	In-na-sa6	Inasag[]PN
11726	In-na-sa6-ga	Inasaga[]PN
11727	In-na-sa6-ga-ta	Inasaga[]PN
11728	In-na-ti	Inati[]PN
11729	In-na-ze2-er	Inazer[]PN
11730	In-ne-a	Ineʾa[]PN
11731	In-ni-dar	Inidar[]PN
11732	In-nu-ha	Inuha[]PN
11733	In-nu-ri	Inuri[]PN
11734	In-nu-ur2-e	Inure[]PN
11735	In-nu-uš	Inuš[]PN
11736	In-sa6	Insag[]PN
11737	In-sa6-AK	In.sag₉.AK[]PN
11738	In-sa6-mu	Insagŋu[]PN
11739	In-sa6-sa6	Insagsag[]PN
11740	In-sa6-sa6-ka-še3	Insagsagka[]PN
11741	In-sa6-sa6-ke4	Insagsag[]PN
11742	In-sa6-sa6-mu	Insagsagŋu[]PN
11743	In-sa6-sa6-ta	Insagsag[]PN
11744	In-sa6-sa6-še3	Insagsag[]PN
11745	In-sa6-ta	Insag[]PN
11746	In-su	Insu[]PN
11747	In-ta	In[]PN
11748	In-ta-e-a-ta	Intaʾeʾa[]PN
11749	In-ta-e3	Intaʾe[]PN
11750	In-ta-e3-a	Intaʾeʾa[]PN
11751	In-ta-e3-a-ka	Intaʾeʾaka[]PN
11752	In-ta-e3-a-ra	Intaʾeʾara[]PN
11753	In-ta-e3-a-ta	Intaʾeʾa[]PN
11754	In-ta-e3-ta	Intaʾe[]PN
11755	In-ta-e3:a-ta	Intaʾeʾa[]PN
11756	In-ti-a	Intiʾa[]PN
11757	In-u9-u9	Inuu[]PN
11758	In-ug5	Inug[]PN
11759	In-za-	Inza[]PN
11760	In-za-mu	Inzaŋu[]PN
11761	In-za-mu-ta	Inzaŋu[]PN
11762	In-za-um	Inzaʾum[]PN
11763	In-ze2-er	Inzer[]PN
11764	In-zu	Inzu[]PN
11765	In-zu-a	Inzuʾa[]PN
11766	In-zu-a-ta	Inzuʾa[]PN
11767	In-zu-me-na	Inzumena[]PN
11768	In-zu-zu	Inzuzu[]PN
11769	In-ši-pi-ir	Inšipir[]PN
11770	In-ši{ki}	Inši[]SN
11771	Inanna	Inana[]PN
11772	Inim	Inim[]PN
11773	Inim-A-ku3-2	Inim.A.kug.₂[]PN
11774	Inim-AN.BA	Inim.AN.BA[]PN
11775	Inim-bi-he2-sa6	Inimbihesag[]PN
11776	Inim-du10	Inimdug[]PN
11777	Inim-du10-ga	Inimduga[]PN
